Ordem,Titulo,metros,Endereco,Numero,Area,Bairro,Preco,Preco_m2,Preco_m2_mean,Quartos,Banheiros,Vagas,Preco_mean,Quartos_mean,Banheiros_mean,Vagas_mean,Area_mean,center,x_stub,y_stub,OBJECTID,NOME,cod_bairro,qtde_bo,bo_per_capita,dens_pop,areaHa,pop_2010,renda_med_dom_SM_mes,lnpreco,lnrenda,rendaalta,central,grande,pequeno,n_apartamentos,lnpreco_m2,iptu_2021,itbi_2021,itbi_pc,iptu_pc,precomean_bairro,mean_quarto,zona1,zona2,zona3,zona4,zona5,zona6,zona7,zona8,zona9,zona10,n_zona,praia_belas
6366,Apartamento com  Quarto a† Venda, 62m2,Rua Eca de Queiroz,10,62,Petropolis,629900,10159.68,8827.68,1,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.35332,3.014063,1,0,0,0,1665,9.226182,49352834.03,709821.09,20.24,1407.307,853825.6,523451.1,0,0,0,0,0,0,0,1,0,0,8,0
1368,Apartamento com 3 Quartos a† Venda, 104m2,Rua Eca de Queiroz,350,104,Petropolis,1278000,12288.46,8827.68,3,3,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,14.06081,3.014063,1,0,0,0,1665,9.416416,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
3092,Apartamento com 4 Quartos a† Venda, 94m2,Rua Eca de Queiroz,9999,94,Petropolis,449000,4776.60,8827.68,4,3,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.01478,3.014063,1,0,0,0,1665,8.471483,49352834.03,709821.09,20.24,1407.307,853825.6,2042357,0,0,0,0,0,0,0,1,0,0,8,0
5328,Apartamento com  Quarto a† Venda, 44m2,Rua Eca de Queiroz,421,44,Petropolis,350000,7954.55,8827.68,1,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.76569,3.014063,1,0,0,0,1665,8.981499,49352834.03,709821.09,20.24,1407.307,853825.6,523451.1,0,0,0,0,0,0,0,1,0,0,8,0
6544,Apartamento com  Quarto a† Venda, 62m2,Rua Eca de Queiroz,10,62,Petropolis,629900,10159.68,8827.68,1,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.35332,3.014063,1,0,0,0,1665,9.226182,49352834.03,709821.09,20.24,1407.307,853825.6,523451.1,0,0,0,0,0,0,0,1,0,0,8,0
6807,Apartamento com  Quarto a† Venda, 41m2,Rua Eca de Queiroz,421,41,Petropolis,350000,8536.59,8827.68,1,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.76569,3.014063,1,0,0,0,1665,9.052116,49352834.03,709821.09,20.24,1407.307,853825.6,523451.1,0,0,0,0,0,0,0,1,0,0,8,0
7558,Apartamento com 2 Quartos a† Venda, 61m2,Rua Eca de Queiroz,220,61,Petropolis,400000,6557.38,8827.68,2,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.89922,3.014063,1,0,0,0,1665,8.788346,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
1365,Apartamento com 3 Quartos a† Venda, 104m2,Rua Eca de Queiroz,350,104,Petropolis,1278000,12288.46,8827.68,3,3,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,14.06081,3.014063,1,0,0,0,1665,9.416416,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
9682,Apartamento com 2 Quartos a† Venda, 92m2,Rua Eca de Queiroz,797,92,Petropolis,375000,4076.09,8827.68,2,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.83468,3.014063,1,0,0,0,1665,8.312893,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
2359,Apartamento com 2 Quartos a† Venda, 90m2,Rua Eca de Queiroz,705,90,Petropolis,958000,10644.44,8827.68,2,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.7726,3.014063,1,0,0,0,1665,9.272794,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
7012,Apartamento com  Quarto a† Venda, 41m2,Rua Eca de Queiroz,421,41,Petropolis,350000,8536.59,8827.68,1,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.76569,3.014063,1,0,0,0,1665,9.052116,49352834.03,709821.09,20.24,1407.307,853825.6,523451.1,0,0,0,0,0,0,0,1,0,0,8,0
4491,Apartamento com  Quarto a† Venda, 62m2,Rua Eca de Queiroz,96,62,Petropolis,585000,9435.48,8827.68,1,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.27937,3.014063,1,0,0,0,1665,9.152233,49352834.03,709821.09,20.24,1407.307,853825.6,523451.1,0,0,0,0,0,0,0,1,0,0,8,0
3138,Apartamento com 4 Quartos a† Venda, 94m2,Rua Eca de Queiroz,9999,94,Petropolis,449000,4776.60,8827.68,4,3,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.01478,3.014063,1,0,0,0,1665,8.471483,49352834.03,709821.09,20.24,1407.307,853825.6,2042357,0,0,0,0,0,0,0,1,0,0,8,0
133,Apartamento com 3 Quartos a† Venda, 140m2,Rua Eca de Queiroz,9999,140,Petropolis,840000,6000.00,8827.68,3,3,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.64116,3.014063,1,0,0,0,1665,8.699514,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
7346,Apartamento com 2 Quartos a† Venda, 94m2,Rua Eca de Queiroz,639,94,Petropolis,435000,4627.66,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.9831,3.014063,1,0,0,0,1665,8.439807,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
3096,Apartamento com 2 Quartos a† Venda, 75m2,Rua Eca de Queiroz,9999,75,Petropolis,395000,5266.67,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.88664,3.014063,1,0,0,0,1665,8.569153,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
8372,Apartamento com 3 Quartos a† Venda, 78m2,Rua Engenheiro Antonio Carlos Tibirica,320,78,Petropolis,320000,4102.56,8827.68,3,2,0,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.67608,3.014063,1,0,0,0,1665,8.319367,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
4466,Apartamento com 2 Quartos a† Venda, 62m2,Rua Engenheiro Antonio Carlos Tibirica,9999,62,Petropolis,265000,4274.19,8827.68,2,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.48748,3.014063,1,0,0,0,1665,8.360351,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
8663,Apartamento com 3 Quartos a† Venda, 78m2,Rua Engenheiro Antonio Carlos Tibirica,320,78,Petropolis,320000,4102.56,8827.68,3,2,0,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.67608,3.014063,1,0,0,0,1665,8.319367,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
8788,Apartamento com 2 Quartos a† Venda, 62m2,Rua Engenheiro Antonio Carlos Tibirica,460,62,Petropolis,266000,4290.32,8827.68,2,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.49125,3.014063,1,0,0,0,1665,8.364118,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
7779,Apartamento com 2 Quartos a† Venda, 56m2,Rua Ernesto Zamprogna,42,56,Petropolis,220000,3928.57,8827.68,2,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.30138,3.014063,1,0,0,0,1665,8.276031,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
4231,Apartamento com 3 Quartos a† Venda, 79m2,Rua Faria Santos,9999,79,Petropolis,388000,4911.39,8827.68,3,1,0,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.86876,3.014063,1,0,0,0,1665,8.499312,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
4183,Apartamento com 3 Quartos a† Venda, 79m2,Rua Faria Santos,9999,79,Petropolis,388000,4911.39,8827.68,3,1,0,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.86876,3.014063,1,0,0,0,1665,8.499312,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
6240,Apartamento com 3 Quartos a† Venda, 137m2,Rua Faria Santos,253,137,Petropolis,1000000,7299.27,8827.68,3,3,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.81551,3.014063,1,0,0,0,1665,8.89553,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
6413,Apartamento com 3 Quartos a† Venda, 137m2,Rua Faria Santos,253,137,Petropolis,1000000,7299.27,8827.68,3,3,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.81551,3.014063,1,0,0,0,1665,8.89553,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
9267,Apartamento com 3 Quartos a† Venda, 136m2,Rua Faria Santos,220,136,Petropolis,1725565,12687.98,8827.68,3,5,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,14.36106,3.014063,1,0,0,0,1665,9.44841,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
660,Apartamento com 3 Quartos a† Venda, 91m2,Rua Faria Santos,395,91,Petropolis,869000,9549.45,8827.68,3,3,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.6751,3.014063,1,0,0,0,1665,9.164239,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
634,Apartamento com 3 Quartos a† Venda, 125m2,Rua Faria Santos,687,125,Petropolis,1580000,12640.00,8827.68,3,3,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,14.27294,3.014063,1,0,0,0,1665,9.444622,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
2778,Apartamento com 3 Quartos a† Venda, 91m2,Rua Faria Santos,395,91,Petropolis,869000,9549.45,8827.68,3,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.6751,3.014063,1,0,0,0,1665,9.164239,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
2866,Apartamento com 2 Quartos a† Venda, 67m2,Rua Felipe de Oliveira,566,67,Petropolis,499000,7447.76,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.12036,3.014063,1,0,0,0,1665,8.915668,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
5697,Apartamento com 2 Quartos a† Venda, 67m2,Rua Felipe de Oliveira,566,67,Petropolis,520000,7761.19,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.16158,3.014063,1,0,0,0,1665,8.956891,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
9835,Apartamento com 2 Quartos a† Venda, 64m2,Rua Felipe de Oliveira,752,64,Petropolis,365000,5703.13,8827.68,2,1,0,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.80765,3.014063,1,0,0,0,1665,8.648769,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
9826,Apartamento com 3 Quartos a† Venda, 114m2,Rua Felipe de Oliveira,400,114,Petropolis,750000,6578.95,8827.68,3,3,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.52783,3.014063,1,0,0,0,1665,8.79163,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
638,Apartamento com 2 Quartos a† Venda, 79m2,Rua Felipe de Oliveira,1061,79,Petropolis,550000,6962.03,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.21767,3.014063,1,0,0,0,1665,8.848226,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
1653,Apartamento com 2 Quartos a† Venda, 72m2,Rua Felipe de Oliveira,868,72,Petropolis,680000,9444.44,8827.68,2,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.42985,3.014063,1,0,0,0,1665,9.153182,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
8858,Apartamento com 2 Quartos a† Venda, 56m2,Rua Felizardo,486,56,Petropolis,240000,4285.71,8827.68,2,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.38839,3.014063,1,0,0,0,1665,8.363043,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
2659,Apartamento com 3 Quartos a† Venda, 65m2,Rua Felizardo Furtado,239,65,Petropolis,663800,10212.31,8827.68,3,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.40574,3.014063,1,0,0,0,1665,9.231349,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
2579,Apartamento com 2 Quartos a† Venda, 56m2,Rua Felizardo Furtado,515,56,Petropolis,219000,3910.71,8827.68,2,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.29683,3.014063,1,0,0,0,1665,8.271476,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
9202,Apartamento com 3 Quartos a† Venda, 65m2,Rua Felizardo Furtado,9999,65,Petropolis,510000,7846.15,8827.68,3,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.14217,3.014063,1,0,0,0,1665,8.967779,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
2178,Apartamento com 2 Quartos a† Venda, 81m2,Rua Felizardo Furtado,111,81,Petropolis,450000,5555.56,8827.68,2,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.017,3.014063,1,0,0,0,1665,8.622554,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
2228,Apartamento com 2 Quartos a† Venda, 78m2,Rua Felizardo Furtado,9999,78,Petropolis,570000,7307.69,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.25339,3.014063,1,0,0,0,1665,8.896683,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
8498,Apartamento com 3 Quartos a† Venda, 65m2,Rua Felizardo Furtado,9999,65,Petropolis,529000,8138.46,8827.68,3,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.17874,3.014063,1,0,0,0,1665,9.004356,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
4376,Apartamento com 3 Quartos a† Venda, 65m2,Rua Felizardo Furtado,9999,65,Petropolis,663800,10212.31,8827.68,3,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.40574,3.014063,1,0,0,0,1665,9.231349,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
5411,Apartamento com 3 Quartos a† Venda, 75m2,Rua Felizardo Furtado,239,75,Petropolis,750000,10000.00,8827.68,3,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.52783,3.014063,1,0,0,0,1665,9.21034,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
647,Apartamento com 2 Quartos a† Venda, 80m2,Rua Felizardo Furtado,154,80,Petropolis,548000,6850.00,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.21403,3.014063,1,0,0,0,1665,8.832004,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
3044,Apartamento com 3 Quartos a† Venda, 75m2,Rua Felizardo Furtado,239,75,Petropolis,650000,8666.67,8827.68,3,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.38473,3.014063,1,0,0,0,1665,9.06724,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
8806,Apartamento com 3 Quartos a† Venda, 65m2,Rua Felizardo Furtado,9999,65,Petropolis,510000,7846.15,8827.68,3,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.14217,3.014063,1,0,0,0,1665,8.967779,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
1615,Apartamento com 2 Quartos a† Venda, 79m2,Rua Felizardo Furtado,154,79,Petropolis,649000,8215.19,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.38319,3.014063,1,0,0,0,1665,9.013741,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
3263,Apartamento com 3 Quartos a† Venda, 78m2,Rua Felizardo Furtado,111,78,Petropolis,397000,5089.74,8827.68,3,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.89169,3.014063,1,0,0,0,1665,8.534983,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
1571,Apartamento com 2 Quartos a† Venda, 78m2,Rua Felizardo Furtado,154,78,Petropolis,560000,7179.49,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.23569,3.014063,1,0,0,0,1665,8.878983,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
4268,Apartamento com 3 Quartos a† Venda, 65m2,Rua Felizardo Furtado,9999,65,Petropolis,663800,10212.31,8827.68,3,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.40574,3.014063,1,0,0,0,1665,9.231349,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
7741,Apartamento com 3 Quartos a† Venda, 65m2,Rua Felizardo Furtado,9999,65,Petropolis,515597,7932.26,8827.68,3,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.15308,3.014063,1,0,0,0,1665,8.978693,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
3289,Apartamento com 3 Quartos a† Venda, 78m2,Rua Felizardo Furtado,111,78,Petropolis,397000,5089.74,8827.68,3,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.89169,3.014063,1,0,0,0,1665,8.534983,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
6228,Apartamento com 3 Quartos a† Venda, 65m2,Rua Felizardo Furtado,239,65,Petropolis,663800,10212.31,8827.68,3,1,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.40574,3.014063,1,0,0,0,1665,9.231349,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
5235,Apartamento com 2 Quartos a† Venda, 78m2,Rua Felizardo Furtado,154,78,Petropolis,657000,8423.08,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.39544,3.014063,1,0,0,0,1665,9.038731,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
556,Apartamento com 3 Quartos a† Venda, 66m2,Rua Felizardo Furtado,235,66,Petropolis,591000,8954.55,8827.68,3,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.28957,3.014063,1,0,0,0,1665,9.099916,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
9147,Apartamento com 3 Quartos a† Venda, 65m2,Rua Felizardo Furtado,9999,65,Petropolis,510000,7846.15,8827.68,3,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.14217,3.014063,1,0,0,0,1665,8.967779,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
7474,Apartamento com 2 Quartos a† Venda, 71m2,Rua Felizardo Furtado,491,71,Petropolis,629000,8859.15,8827.68,2,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.35189,3.014063,1,0,0,0,1665,9.089207,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
557,Apartamento com  Quarto a† Venda, 41m2,Rua Felizardo Furtado,9999,41,Petropolis,175000,4268.29,8827.68,1,1,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.07254,3.014063,1,0,0,0,1665,8.358969,49352834.03,709821.09,20.24,1407.307,853825.6,523451.1,0,0,0,0,0,0,0,1,0,0,8,0
5493,Apartamento com 2 Quartos a† Venda, 89m2,Rua Ferreira Viana,9999,89,Petropolis,785000,8820.22,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.57344,3.014063,1,0,0,0,1665,9.084803,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
1166,Apartamento com 3 Quartos a† Venda, 105m2,Rua Ferreira Viana,9999,105,Petropolis,672000,6400.00,8827.68,3,2,2,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.41801,3.014063,1,0,0,0,1665,8.764053,49352834.03,709821.09,20.24,1407.307,853825.6,1091316,0,0,0,0,0,0,0,1,0,0,8,0
6824,Apartamento com 2 Quartos a† Venda, 62m2,Rua Ferreira Viana,111,62,Petropolis,490000,7903.23,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,13.10216,3.014063,1,0,0,0,1665,8.975026,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
4480,Apartamento com 2 Quartos a† Venda, 74m2,Rua Ferreira Viana,425,74,Petropolis,340000,4594.59,8827.68,2,2,1,853825.60,2.3039039,2.117,1.548,46.538,53,282227.2,1675250,1229,PETR”POLIS,55,2236,638,105.3,333,35069,20.37,12.7367,3.014063,1,0,0,0,1665,8.432636,49352834.03,709821.09,20.24,1407.307,853825.6,689786.2,0,0,0,0,0,0,0,1,0,0,8,0
