"","Ordem","Titulo","Endereco","Numero","Bairro","Area","Quartos","Banheiros","Vagas","Preco","Preco_m2","cod_bairro","qtde_bo","bo_per_capita","idadedobairro","dens_pop","areaHa","pop_2010","renda_med_dom_SM_mes","lnpreco","idade2","lnrenda"
"370",4455,"Apartamento com  Quarto a  Venda, 59m2","Avenida Carlos Gomes",1130,"Auxiliadora",59,1,1,0,951977,16135.2033898305,4314902045,770,771.156735102654,63,121.8,82,9985,19.57,13.7662963867188,3969,2.9739978313446
"371",2780,"Apartamento com  Quarto a  Venda, 25m2","Avenida Joao Pessoa",735,"Centro Historico",25,1,1,0,365000,14600,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.8076524734497,3969,2.53449010848999
"372",6075,"Apartamento com  Quarto a  Venda, 27m2","Rua Botafogo",1404,"Menino Deus",27,1,1,0,148900,5514.81481481481,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,11.9110298156738,3969,2.74727082252502
"373",8990,"Apartamento com 2 Quartos a  Venda, 50m2","Avenida Carlos Gomes",531,"Auxiliadora",50,2,1,0,210000,4200,4314902045,770,771.156735102654,63,121.8,82,9985,19.57,12.2548627853394,3969,2.9739978313446
"374",2022,"Apartamento com 2 Quartos a  Venda, 59m2","Rua General Auto",165,"Centro Historico",59,2,1,0,319000,5406.77966101695,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.6729459762573,3969,2.53449010848999
"375",4285,"Apartamento com  Quarto a  Venda, 31m2","Rua Santo Antonio",782,"Bom Fim",31,1,1,0,169000,5451.61290322581,4314902038,928,817.549114615452,63,298.7,38,11351,15.8,12.0376539230347,3969,2.76001000404358
"376",7393,"Apartamento com 3 Quartos a  Venda, 109m2","Avenida Independencia",1097,"Independencia",109,3,3,0,470000,4311.92660550459,4314902039,801,1250.19509911035,63,160.2,40,6407,21.98,13.0604877471924,3969,3.09013295173645
"377",4876,"Apartamento com 3 Quartos a  Venda, 148m2","Avenida Maua",841,"Centro Historico",148,3,2,0,1050000,7094.5945945946,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,13.8643007278442,3969,2.53449010848999
"378",3744,"Apartamento com 2 Quartos a  Venda, 39m2","Rua Luiz Afonso",264,"Cidade Baixa",39,2,1,0,190000,4871.79487179487,4314902003,1784,1072.50210412408,63,210.6,79,16634,11.2,12.1547794342041,3969,2.41591382026672
"379",2792,"Apartamento com 2 Quartos a  Venda, 90m2","Rua Coronel Vicente",382,"Centro Historico",90,2,1,0,269900,2998.88888888889,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.5058069229126,3969,2.53449010848999
"380",8103,"Apartamento com 2 Quartos a  Venda, 71m2","Rua Mariante",857,"Rio Branco",71,2,2,0,190000,2676.05633802817,4314902042,1212,635.586554093031,63,140.2,136,19069,20.5,12.1547794342041,3969,3.02042484283447
"381",2070,"Apartamento com 2 Quartos a  Venda, 55m2","Rua Oscar Schneider",9999,"Medianeira",55,2,1,0,230000,4181.81818181818,4314902001,917,737.850016092694,65,88.8,140,12428,10.1,12.3458347320557,4225,2.31253552436829
"382",8091,"Apartamento com  Quarto a  Venda, 41m2","Avenida Wenceslau Escobar",1086,"Cristal",41,1,1,0,169500,4134.14634146341,4314902024,1421,674.931129476584,63,78,270,21054,8.53,12.0406084060669,3969,2.14358925819397
"383",480,"Apartamento com 3 Quartos a  Venda, 169m2","Rua Marechal Floriano Peixoto",435,"Centro Historico",169,3,3,0,379000,2242.60355029586,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.8452911376953,3969,2.53449010848999
"384",2060,"Apartamento com 2 Quartos a  Venda, 90m2","sem info",9999,"Centro Historico",90,2,2,0,6e+05,6666.66666666667,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,13.3046846389771,3969,2.53449010848999
"385",5608,"Apartamento com 2 Quartos a  Venda, 64m2","Rua Florinha",9999,"Cavalhada",64,2,1,0,169500,2648.4375,4314902022,1574,792.787347637756,63,55.6,357,19854,7.48,12.0406084060669,3969,2.01223278045654
"386",4726,"Apartamento com 3 Quartos a  Venda, 65m2","Avenida Otavio Rocha",40,"Centro Historico",65,3,1,0,243800,3750.76923076923,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.4041032791138,3969,2.53449010848999
"387",144,"Apartamento com  Quarto a  Venda, 55m2","Rua Vigario Jose Inacio",506,"Centro Historico",55,1,1,0,198000,3600,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.1960220336914,3969,2.53449010848999
"388",8236,"Apartamento com  Quarto a  Venda, 28m2","Rua dos Andradas",245,"Centro Historico",28,1,1,0,215000,7678.57142857143,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.2783937454224,3969,2.53449010848999
"389",1628,"Apartamento com 2 Quartos a  Venda, 50m2","sem info",9999,"Gloria",50,2,1,0,159000,3180,4314902012,675,766.261777727324,63,83.9,105,8809,10.37,11.9766597747803,3969,2.33891701698303
"390",1214,"Apartamento com 2 Quartos a  Venda, 50m2","sem info",9999,"Cristal",50,2,1,0,250000,5000,4314902024,1421,674.931129476584,63,78,270,21054,8.53,12.4292163848877,3969,2.14358925819397
"391",642,"Apartamento com 2 Quartos a  Venda, 68m2","Rua Visconde do Herval",437,"Menino Deus",68,2,1,0,267000,3926.47058823529,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,12.4950037002563,3969,2.74727082252502
"392",3674,"Apartamento com 3 Quartos a  Venda, 78m2","Rua Jose Carlos Ferreira",9999,"Passo da Areia",78,3,1,0,220000,2820.51282051282,4314902050,1950,844.777541913963,63,94.6,244,23083,9.96,12.3013830184937,3969,2.29857707023621
"393",1266,"Apartamento com  Quarto a  Venda, 43m2","Rua Vasco da Gama",9999,"Bom Fim",43,1,1,0,230000,5348.83720930233,4314902038,928,817.549114615452,63,298.7,38,11351,15.8,12.3458347320557,3969,2.76001000404358
"394",9596,"Apartamento com  Quarto a  Venda, 47m2","Rua Joao Abbott",302,"Petropolis",47,1,1,0,269000,5723.40425531915,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,12.5024662017822,3969,3.01406311988831
"395",6693,"Apartamento com  Quarto a  Venda, 27m2","sem info",9999,"Centro Historico",27,1,1,0,135001,5000.03703703704,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,11.8130378723145,3969,2.53449010848999
"396",2290,"Apartamento com  Quarto a  Venda, 42m2","Rua General Vasco Alves",508,"Centro Historico",42,1,1,0,2e+05,4761.90476190476,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.206072807312,3969,2.53449010848999
"397",5719,"Apartamento com  Quarto a  Venda, 37m2","sem info",9999,"Petropolis",37,1,1,0,3e+05,8108.10810810811,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,12.6115379333496,3969,3.01406311988831
"398",6114,"Apartamento com  Quarto a  Venda, 36m2","Rua Goncalves Dias",12,"Menino Deus",36,1,1,0,340000,9444.44444444445,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,12.7367010116577,3969,2.74727082252502
"399",849,"Apartamento com 3 Quartos a  Venda, 73m2","Rua Doutor Alcides Cruz",33,"Santa Cecilia",73,3,2,0,228000,3123.28767123288,4314902006,558,962.068965517241,63,96.7,60,5800,14.53,12.337100982666,3969,2.67621541023254
"400",5633,"Apartamento com  Quarto a  Venda, 39m2","sem info",9999,"Nonoai",39,1,1,0,117021,3000.53846153846,4314902010,938,291.105455899696,63,70,460,32222,7.18,11.670108795166,3969,1.97129940986633
"401",8181,"Apartamento com  Quarto a  Venda, 39m2","sem info",9999,"Petropolis",39,1,1,0,239900,6151.28205128205,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,12.3879776000977,3969,3.01406311988831
"402",3678,"Apartamento com 2 Quartos a  Venda, 70m2","sem info",9999,"Centro Historico",70,2,2,0,229000,3271.42857142857,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.341477394104,3969,2.53449010848999
"403",2996,"Apartamento com 2 Quartos a  Venda, 64m2","Rua Marcone",9999,"Partenon",64,2,1,0,220000,3437.5,4314902015,2817,593.552465233881,36,83.3,570,47460,7.54,12.3013830184937,1296,2.02022218704224
"404",8503,"Apartamento com 2 Quartos a  Venda, 66m2","sem info",9999,"Centro Historico",66,2,2,0,218000,3303.0303030303,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.2922506332397,3969,2.53449010848999
"405",3710,"Apartamento com  Quarto a  Venda, 45m2","Rua Coronel Fernando Machado",984,"Centro Historico",45,1,1,0,350000,7777.77777777778,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.7656888961792,3969,2.53449010848999
"406",2247,"Apartamento com 2 Quartos a  Venda, 54m2","Rua Jeronimo Coelho",9999,"Centro Historico",54,2,1,0,298000,5518.51851851852,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.6048488616943,3969,2.53449010848999
"407",3554,"Apartamento com 3 Quartos a  Venda, 128m2","sem info",9999,"Centro Historico",128,3,2,0,425000,3320.3125,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.9598445892334,3969,2.53449010848999
"408",7782,"Apartamento com 3 Quartos a  Venda, 86m2","Rua dos Andradas",245,"Centro Historico",86,3,2,0,410000,4767.44186046512,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.9239120483398,3969,2.53449010848999
"409",5246,"Apartamento com 2 Quartos a  Venda, 75m2","Rua Duque de Caxias",840,"Centro Historico",75,2,2,0,426000,5680,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.962194442749,3969,2.53449010848999
"410",9805,"Apartamento com 2 Quartos a  Venda, 66m2","Avenida Joao Pessoa",371,"Centro Historico",66,2,1,0,229900,3483.33333333333,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.3453998565674,3969,2.53449010848999
"411",5610,"Apartamento com 2 Quartos a  Venda, 67m2","Rua Demetrio Ribeiro",9999,"Centro Historico",67,2,1,0,210000,3134.32835820896,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.2548627853394,3969,2.53449010848999
"412",6480,"Apartamento com 2 Quartos a  Venda, 70m2","sem info",9999,"Floresta",70,2,1,0,330000,4714.28571428571,4314902040,2528,1691.98848805301,63,89.5,167,14941,12.39,12.7068481445312,3969,2.51688981056213
"413",4903,"Apartamento com 2 Quartos a  Venda, 52m2","Rua Carlos Trein Filho",5,"Auxiliadora",52,2,1,0,189900,3651.92307692308,4314902045,770,771.156735102654,63,121.8,82,9985,19.57,12.1542530059814,3969,2.9739978313446
"414",693,"Apartamento com 2 Quartos a  Venda, 79m2","sem info",9999,"Cidade Baixa",79,2,1,0,240000,3037.9746835443,4314902003,1784,1072.50210412408,63,210.6,79,16634,11.2,12.3883943557739,3969,2.41591382026672
"415",721,"Apartamento com  Quarto a  Venda, 48m2","Rua Ramiro Barcelos",1562,"Bom Fim",48,1,1,0,219000,4562.5,4314902038,928,817.549114615452,63,298.7,38,11351,15.8,12.2968273162842,3969,2.76001000404358
"416",6121,"Apartamento com  Quarto a  Venda, 45m2","Rua Washington Luiz",474,"Centro Historico",45,1,1,0,265000,5888.88888888889,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.4874849319458,3969,2.53449010848999
"417",5459,"Apartamento com 2 Quartos a  Venda, 71m2","Rua Coronel Fernando Machado",9999,"Centro Historico",71,2,1,0,410000,5774.64788732394,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.9239120483398,3969,2.53449010848999
"418",9917,"Apartamento com 3 Quartos a  Venda, 109m2","Rua Miguel Tostes",839,"Rio Branco",109,3,1,0,568000,5211.00917431193,4314902042,1212,635.586554093031,63,140.2,136,19069,20.5,13.2498769760132,3969,3.02042484283447
"419",2797,"Apartamento com 2 Quartos a  Venda, 52m2","sem info",9999,"Camaqua",52,2,1,0,2e+05,3846.15384615385,4314902023,788,362.749159876628,63,97,224,21723,6.65,12.206072807312,3969,1.8946168422699
"420",6315,"Apartamento com 3 Quartos a  Venda, 86m2","Avenida Nova York",261,"Auxiliadora",86,3,2,0,239000,2779.06976744186,4314902045,770,771.156735102654,63,121.8,82,9985,19.57,12.3842191696167,3969,2.9739978313446
"421",8848,"Apartamento com 2 Quartos a  Venda, 72m2","sem info",9999,"Jardim Botanico",72,2,2,0,480000,6666.66666666667,4314902018,727,632.503915086132,63,56.6,203,11494,12.32,13.0815410614014,3969,2.51122403144836
"422",1392,"Apartamento com  Quarto a  Venda, 50m2","sem info",9999,"Centro Historico",50,1,1,0,220000,4400,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.3013830184937,3969,2.53449010848999
"423",3700,"Apartamento com 3 Quartos a  Venda, 101m2","Avenida Cristovao Colombo",1118,"Floresta",101,3,1,0,390000,3861.38613861386,4314902040,2528,1691.98848805301,63,89.5,167,14941,12.39,12.8739023208618,3969,2.51688981056213
"424",2592,"Apartamento com  Quarto a  Venda, 44m2","Rua Duque de Caxias",279,"Centro Historico",44,1,1,0,180000,4090.90909090909,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.1007118225098,3969,2.53449010848999
"425",7469,"Apartamento com  Quarto a  Venda, 38m2","Travessa Tuyuty",74,"Centro Historico",38,1,1,0,235000,6184.21052631579,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.3673410415649,3969,2.53449010848999
"426",2130,"Apartamento com 3 Quartos a  Venda, 66m2","Avenida Bento Goncalves",1515,"Santo Antonio",66,3,2,0,330000,5000,4314902014,1,0.694830461367426,63,111.6,129,14392,11.03,12.7068481445312,3969,2.4006187915802
"427",7405,"Apartamento com 2 Quartos a  Venda, 58m2","sem info",9999,"Centro Historico",58,2,1,0,310000,5344.8275862069,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.6443271636963,3969,2.53449010848999
"428",8854,"Apartamento com  Quarto a  Venda, 39m2","Rua General Lima e Silva",832,"Centro Historico",39,1,1,0,275000,7051.28205128205,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.5245265960693,3969,2.53449010848999
"429",5873,"Apartamento com 4 Quartos a  Venda, 163m2","Rua Riachuelo",1290,"Centro Historico",163,4,2,0,699999,4294.47239263804,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,13.4588346481323,3969,2.53449010848999
"430",9787,"Apartamento com 2 Quartos a  Venda, 65m2","sem info",9999,"Petropolis",65,2,2,0,284900,4383.07692307692,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,12.5598936080933,3969,3.01406311988831
"431",5253,"Apartamento com 2 Quartos a  Venda, 53m2","Rua Eurico Lara",185,"Menino Deus",53,2,2,0,235000,4433.96226415094,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,12.3673410415649,3969,2.74727082252502
"432",2207,"Apartamento com 3 Quartos a  Venda, 65m2","Rua Padre Angelo Corso",65,"Cavalhada",65,3,1,0,196000,3015.38461538462,4314902022,1574,792.787347637756,63,55.6,357,19854,7.48,12.1858701705933,3969,2.01223278045654
"433",5015,"Apartamento com 3 Quartos a  Venda, 101m2","Rua Doutor Barros Cassal",278,"Floresta",101,3,1,0,3e+05,2970.29702970297,4314902040,2528,1691.98848805301,63,89.5,167,14941,12.39,12.6115379333496,3969,2.51688981056213
"434",5158,"Apartamento com  Quarto a  Venda, 43m2","Rua dos Andradas",9999,"Centro Historico",43,1,1,0,320000,7441.86046511628,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.6760759353638,3969,2.53449010848999
"435",2698,"Apartamento com 2 Quartos a  Venda, 72m2","Rua Itaborae",1167,"Jardim Botanico",72,2,2,0,480000,6666.66666666667,4314902018,727,632.503915086132,63,56.6,203,11494,12.32,13.0815410614014,3969,2.51122403144836
"436",5281,"Apartamento com 2 Quartos a  Venda, 46m2","sem info",9999,"Restinga",46,2,1,0,89900,1954.34782608696,4314902070,3555,710.715713714514,32,23.3,2149,50020,3.03,11.4064531326294,1024,1.10856258869171
"437",4953,"Apartamento com 2 Quartos a  Venda, 89m2","Rua Duque de Caxias",1594,"Centro Historico",89,2,2,0,259000,2910.11235955056,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.4645833969116,3969,2.53449010848999
"438",8448,"Apartamento com 2 Quartos a  Venda, 36m2","sem info",9999,"Cavalhada",36,2,1,0,38750,1076.38888888889,4314902022,1574,792.787347637756,63,55.6,357,19854,7.48,10.5648860931396,3969,2.01223278045654
"439",6472,"Apartamento com  Quarto a  Venda, 45m2","Avenida Joao Pessoa",9999,"Farroupilha",45,1,1,0,180000,4000,4314902005,1087,9872.84287011807,63,19.3,57,1101,16.66,12.1007118225098,3969,2.81301069259644
"440",5221,"Apartamento com  Quarto a  Venda, 39m2","Rua Riachuelo",1290,"Centro Historico",39,1,1,0,120000,3076.92307692308,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,11.6952466964722,3969,2.53449010848999
"441",8268,"Apartamento com  Quarto a  Venda, 40m2","Avenida Alegrete",349,"Petropolis",40,1,1,0,240000,6000,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,12.3883943557739,3969,3.01406311988831
"442",3879,"Apartamento com  Quarto a  Venda, 45m2","Rua Guilherme Alves",695,"Petropolis",45,1,1,0,160000,3555.55555555556,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,11.9829292297363,3969,3.01406311988831
"443",4945,"Apartamento com  Quarto a  Venda, 30m2","Rua Demetrio Ribeiro",469,"Centro Historico",30,1,1,0,3e+05,10000,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.6115379333496,3969,2.53449010848999
"444",3224,"Apartamento com 3 Quartos a  Venda, 71m2","sem info",9999,"Cavalhada",71,3,1,0,335000,4718.30985915493,4314902022,1574,792.787347637756,63,55.6,357,19854,7.48,12.7218856811523,3969,2.01223278045654
"445",2597,"Apartamento com 3 Quartos a  Venda, 89m2","Avenida Senador Salgado Filho",212,"Centro Historico",89,3,2,0,315000,3539.32584269663,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.660327911377,3969,2.53449010848999
"446",5926,"Apartamento com 2 Quartos a  Venda, 46m2","Rua Costa",426,"Menino Deus",46,2,1,0,210000,4565.21739130435,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,12.2548627853394,3969,2.74727082252502
"447",8017,"Apartamento com 2 Quartos a  Venda, 51m2","Rua Luiz Fontoura Junior",9999,"Jardim Itu Sabara",51,2,1,0,270000,5294.11764705882,4314902064,450,144.569023677193,54,68.1,457,31127,9.17,12.5061769485474,2916,2.21593737602234
"448",503,"Apartamento com 3 Quartos a  Venda, 210m2","Avenida Borges de Medeiros",464,"Centro Historico",210,3,3,0,449000,2138.09523809524,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,13.014778137207,3969,2.53449010848999
"449",6985,"Apartamento com 2 Quartos a  Venda, 72m2","sem info",9999,"Petropolis",72,2,1,0,240000,3333.33333333333,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,12.3883943557739,3969,3.01406311988831
"450",1678,"Apartamento com  Quarto a  Venda, 47m2","Rua Sape",425,"Passo da Areia",47,1,1,0,150000,3191.48936170213,4314902050,1950,844.777541913963,63,94.6,244,23083,9.96,11.9183902740479,3969,2.29857707023621
"451",7054,"Apartamento com 3 Quartos a  Venda, 100m2","Avenida Cacapava",362,"Petropolis",100,3,2,0,335500,3355,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,12.7233772277832,3969,3.01406311988831
"452",6270,"Apartamento com  Quarto a  Venda, 47m2","Rua General Sergio Oliveira",67,"Praia de Belas",47,1,1,0,249999,5319.12765957447,4314902002,1931,10331.7281968967,63,9.2,204,1869,12.3,12.4292125701904,3969,2.50959920883179
"453",3317,"Apartamento com  Quarto a  Venda, 41m2","Rua Riachuelo",549,"Centro Historico",41,1,1,0,145000,3536.58536585366,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,11.8844890594482,3969,2.53449010848999
"454",9205,"Apartamento com 2 Quartos a  Venda, 59m2","Rua Barao de Bage",417,"Vila Jardim",59,2,1,0,240000,4067.79661016949,4314902060,739,518.560101045541,63,80.1,178,14251,5.3,12.3883943557739,3969,1.66770684719086
"455",6593,"Apartamento com 2 Quartos a  Venda, 82m2","Rua Voluntarios da Patria",1,"Centro Historico",82,2,1,0,320000,3902.43902439024,4314902036,8878,2408.44229830177,63,161.7,228,36862,12.61,12.6760759353638,3969,2.53449010848999
"456",9423,"Apartamento com  Quarto a  Venda, 43m2","Rua Domingos Seguezio",168,"Vila Ipiranga",43,1,1,0,192000,4465.11627906977,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.1652507781982,3969,2.19611287117004
"457",553,"Apartamento com  Quarto a  Venda, 26m2","sem info",9999,"Rio Branco",26,1,1,0,150000,5769.23076923077,4314902042,1212,635.586554093031,63,140.2,136,19069,20.5,11.9183902740479,3969,3.02042484283447
