"","Ordem","Titulo","Endereco","Numero","Bairro","Area","Quartos","Banheiros","Vagas","Preco","Preco_m2","cod_bairro","qtde_bo","bo_per_capita","idadedobairro","dens_pop","areaHa","pop_2010","renda_med_dom_SM_mes","lnpreco","idade2","lnrenda","rendaalta","central","grande","pequeno","novo","counter"
"8752",8619,"Apartamento com 2 Quartos a  Venda, 57m2","Rua Doutor Pereira Neto",9999,"Tristeza",57,2,1,1,480000,8421.05263157895,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.0815410614014,3969,2.67896461486816,0,0,0,0,0,455
"8753",4635,"Apartamento com 2 Quartos a  Venda, 68m2","Rua General Rondon",737,"Tristeza",68,2,1,1,450000,6617.64705882353,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.0170030593872,3969,2.67896461486816,0,0,0,0,0,455
"8754",9318,"Apartamento com 3 Quartos a  Venda, 158m2","Rua Doutor Castro de Menezes",9999,"Tristeza",158,3,2,2,725000,4588.60759493671,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.4939270019531,3969,2.67896461486816,0,0,0,0,0,455
"8755",784,"Apartamento com 2 Quartos a  Venda, 71m2","Rua alvaro Guterres",9999,"Tristeza",71,2,1,1,320000,4507.04225352113,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.6760759353638,3969,2.67896461486816,0,0,0,0,0,455
"8756",2833,"Apartamento com 2 Quartos a  Venda, 71m2","Rua Doutor Pereira Neto",9999,"Tristeza",71,2,2,1,561000,7901.40845070423,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.237476348877,3969,2.67896461486816,0,0,0,0,0,455
"8757",3110,"Apartamento com 3 Quartos a  Venda, 100m2","Rua Doutor Armando Barbedo",9999,"Tristeza",100,3,1,2,795000,7950,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.5860977172852,3969,2.67896461486816,0,0,0,0,0,455
"8758",5134,"Apartamento com 2 Quartos a  Venda, 71m2","Avenida Otto Niemeyer",786,"Tristeza",71,2,2,2,480000,6760.56338028169,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.0815410614014,3969,2.67896461486816,0,0,0,0,0,455
"8759",9746,"Apartamento com 3 Quartos a  Venda, 120m2","sem info",9999,"Tristeza",120,3,1,2,1261145,10509.5416666667,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.0475301742554,3969,2.67896461486816,0,0,0,0,0,455
"8760",544,"Apartamento com 2 Quartos a  Venda, 70m2","Avenida Otto Niemeyer",786,"Tristeza",70,2,2,2,480000,6857.14285714286,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.0815410614014,3969,2.67896461486816,0,0,0,0,0,455
"8761",6897,"Apartamento com  Quarto a  Venda, 52m2","Rua General Rondon",666,"Tristeza",52,1,1,0,210000,4038.46153846154,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.2548627853394,3969,2.67896461486816,0,0,0,0,0,455
"8762",5922,"Apartamento com 3 Quartos a  Venda, 156m2","Rua Doutor Pereira Neto",9999,"Tristeza",156,3,1,3,1150000,7371.79487179487,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.9552726745605,3969,2.67896461486816,0,0,0,0,0,455
"8763",4826,"Apartamento com 3 Quartos a  Venda, 95m2","Rua Doutor Mario Totta",9999,"Tristeza",95,3,3,2,1300000,13684.2105263158,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.0778751373291,3969,2.67896461486816,0,0,0,0,0,455
"8764",3722,"Apartamento com 2 Quartos a  Venda, 131m2","Rua Dona Paulina",9999,"Tristeza",131,2,2,2,650000,4961.8320610687,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.3847274780273,3969,2.67896461486816,0,0,0,0,0,455
"8765",854,"Apartamento com 3 Quartos a  Venda, 98m2","Rua Doutor Armando Barbedo",1150,"Tristeza",98,3,3,2,999000,10193.8775510204,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.814510345459,3969,2.67896461486816,0,0,0,0,0,455
"8766",7406,"Apartamento com 3 Quartos a  Venda, 104m2","Rua Doutor Mario Totta",9999,"Tristeza",104,3,3,2,1354057,13019.7788461538,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.118616104126,3969,2.67896461486816,0,0,0,0,0,455
"8767",5521,"Apartamento com 3 Quartos a  Venda, 68m2","Rua Doutor Barcelos",9999,"Tristeza",68,3,1,1,320000,4705.88235294118,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.6760759353638,3969,2.67896461486816,0,0,0,0,0,455
"8768",5116,"Apartamento com 2 Quartos a  Venda, 61m2","Avenida Otto Niemeyer",9999,"Tristeza",61,2,2,2,510000,8360.65573770492,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.1421661376953,3969,2.67896461486816,0,0,0,0,0,455
"8769",9872,"Apartamento com 3 Quartos a  Venda, 79m2","Avenida Wenceslau Escobar",9999,"Tristeza",79,3,1,1,440000,5569.62025316456,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.9945297241211,3969,2.67896461486816,0,0,0,0,0,455
"8770",2956,"Apartamento com 2 Quartos a  Venda, 90m2","Rua General Rondon",9999,"Tristeza",90,2,1,1,595000,6611.11111111111,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.2963171005249,3969,2.67896461486816,0,0,0,0,0,455
"8771",6722,"Apartamento com 2 Quartos a  Venda, 88m2","Rua Doutor Mario Totta",9999,"Tristeza",88,2,1,2,856160,9729.09090909091,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.6602125167847,3969,2.67896461486816,0,0,0,0,0,455
"8772",7596,"Apartamento com 2 Quartos a  Venda, 88m2","sem info",9999,"Tristeza",88,2,2,1,515000,5852.27272727273,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.1519222259521,3969,2.67896461486816,0,0,0,0,0,455
"8773",83,"Apartamento com 3 Quartos a  Venda, 101m2","Rua Doutor Armando Barbedo",9999,"Tristeza",101,3,2,2,780000,7722.77227722772,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.5670490264893,3969,2.67896461486816,0,0,0,0,0,455
"8774",6094,"Apartamento com 3 Quartos a  Venda, 217m2","Rua Doutor Armando Barbedo",9999,"Tristeza",217,3,5,3,2190000,10092.1658986175,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.5994119644165,3969,2.67896461486816,0,0,0,0,0,455
"8775",9008,"Apartamento com  Quarto a  Venda, 38m2","Rua Doutor Armando Barbedo",505,"Tristeza",38,1,1,1,499000,13131.5789473684,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.120361328125,3969,2.67896461486816,0,0,0,1,0,455
"8776",393,"Apartamento com 3 Quartos a  Venda, 131m2","sem info",9999,"Tristeza",131,3,4,2,1164464,8889.03816793893,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.9677715301514,3969,2.67896461486816,0,0,0,0,0,455
"8777",3836,"Apartamento com 3 Quartos a  Venda, 87m2","Rua Doutor Mario Totta",9999,"Tristeza",87,3,1,2,730000,8390.80459770115,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.5008001327515,3969,2.67896461486816,0,0,0,0,0,455
"8778",6151,"Apartamento com 3 Quartos a  Venda, 87m2","Rua Jose Gomes",113,"Tristeza",87,3,1,1,603250,6933.90804597701,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.3100872039795,3969,2.67896461486816,0,0,0,0,0,455
"8779",8469,"Apartamento com  Quarto a  Venda, 41m2","Rua Doutor Barcelos",911,"Tristeza",41,1,1,0,169900,4143.90243902439,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.0429649353027,3969,2.67896461486816,0,0,0,0,0,455
"8780",8744,"Apartamento com 2 Quartos a  Venda, 61m2","Avenida Otto Niemeyer",9999,"Tristeza",61,2,2,1,435000,7131.14754098361,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.9831008911133,3969,2.67896461486816,0,0,0,0,0,455
"8781",9524,"Apartamento com 3 Quartos a  Venda, 133m2","Rua Jose Gomes",9999,"Tristeza",133,3,4,2,1350000,10150.3759398496,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.1156148910522,3969,2.67896461486816,0,0,0,0,0,455
"8782",3928,"Apartamento com 3 Quartos a  Venda, 91m2","Rua Doutor Dias de Carvalho",9999,"Tristeza",91,3,3,2,850000,9340.65934065934,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.6529912948608,3969,2.67896461486816,0,0,0,0,0,455
"8783",6987,"Apartamento com 3 Quartos a  Venda, 155m2","Rua Doutor Pereira Neto",9999,"Tristeza",155,3,1,4,1150000,7419.35483870968,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.9552726745605,3969,2.67896461486816,0,0,0,0,0,455
"8784",4025,"Apartamento com 3 Quartos a  Venda, 91m2","Rua Doutor Pereira Neto",661,"Tristeza",91,3,2,2,680000,7472.52747252747,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.4298477172852,3969,2.67896461486816,0,0,0,0,0,455
"8785",4919,"Apartamento com 3 Quartos a  Venda, 95m2","Rua Doutor Mario Totta",9999,"Tristeza",95,3,3,2,1300000,13684.2105263158,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.0778751373291,3969,2.67896461486816,0,0,0,0,0,455
"8786",6209,"Apartamento com  Quarto a  Venda, 30m2","Rua Doutor Pereira Neto",1870,"Tristeza",30,1,1,0,109000,3633.33333333333,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,11.599102973938,3969,2.67896461486816,0,0,0,1,0,455
"8787",6457,"Apartamento com 3 Quartos a  Venda, 101m2","Rua Doutor Armando Barbedo",9999,"Tristeza",101,3,2,2,740000,7326.73267326733,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.5144052505493,3969,2.67896461486816,0,0,0,0,0,455
"8788",8075,"Apartamento com 3 Quartos a  Venda, 190m2","Rua Doutor Barcelos",9999,"Tristeza",190,3,4,4,1680000,8842.1052631579,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.3343048095703,3969,2.67896461486816,0,0,0,0,0,455
"8789",5024,"Apartamento com 3 Quartos a  Venda, 96m2","Rua Doutor Dias de Carvalho",9999,"Tristeza",96,3,2,3,720000,7500,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.487006187439,3969,2.67896461486816,0,0,0,0,0,455
"8790",2496,"Apartamento com  Quarto a  Venda, 39m2","Rua Doutor Pereira Neto",9999,"Tristeza",39,1,1,1,230000,5897.4358974359,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.3458347320557,3969,2.67896461486816,0,0,0,1,0,455
"8791",2139,"Apartamento com  Quarto a  Venda, 37m2","Avenida Wenceslau Escobar",9999,"Tristeza",37,1,1,1,280000,7567.56756756757,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.5425453186035,3969,2.67896461486816,0,0,0,1,0,455
"8792",3881,"Apartamento com 3 Quartos a  Venda, 87m2","Rua Doutor Mario Totta",9999,"Tristeza",87,3,1,2,730000,8390.80459770115,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.5008001327515,3969,2.67896461486816,0,0,0,0,0,455
"8793",751,"Apartamento com 2 Quartos a  Venda, 75m2","sem info",9999,"Tristeza",75,2,1,2,498000,6640,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.1183557510376,3969,2.67896461486816,0,0,0,0,0,455
"8794",956,"Apartamento com 3 Quartos a  Venda, 117m2","Rua Doutor Armando Barbedo",9999,"Tristeza",117,3,3,2,514700,4399.1452991453,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.1513395309448,3969,2.67896461486816,0,0,0,0,0,455
"8795",4782,"Apartamento com 3 Quartos a  Venda, 97m2","Rua General Rondon",9999,"Tristeza",97,3,2,2,620000,6391.75257731959,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.337474822998,3969,2.67896461486816,0,0,0,0,0,455
"8796",3822,"Apartamento com 2 Quartos a  Venda, 84m2","Rua Antonio Tessera",9999,"Tristeza",84,2,3,2,649000,7726.19047619048,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.3831882476807,3969,2.67896461486816,0,0,0,0,0,455
"8797",2791,"Apartamento com 3 Quartos a  Venda, 67m2","Avenida Otto Niemeyer",9999,"Tristeza",67,3,2,2,450000,6716.41791044776,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.0170030593872,3969,2.67896461486816,0,0,0,0,0,455
"8798",2950,"Apartamento com 3 Quartos a  Venda, 90m2","Rua Doutor Pereira Neto",661,"Tristeza",90,3,2,2,650000,7222.22222222222,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.3847274780273,3969,2.67896461486816,0,0,0,0,0,455
"8799",2937,"Apartamento com 2 Quartos a  Venda, 90m2","Rua General Rondon",9999,"Tristeza",90,2,1,1,595000,6611.11111111111,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.2963171005249,3969,2.67896461486816,0,0,0,0,0,455
"8800",3225,"Apartamento com 2 Quartos a  Venda, 56m2","Rua Doutor Pereira Neto",154,"Tristeza",56,2,2,1,520000,9285.71428571429,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.1615839004517,3969,2.67896461486816,0,0,0,0,0,455
"8801",3849,"Apartamento com 3 Quartos a  Venda, 90m2","sem info",9999,"Tristeza",90,3,2,2,850000,9444.44444444445,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.6529912948608,3969,2.67896461486816,0,0,0,0,0,455
"8802",8006,"Apartamento com 2 Quartos a  Venda, 59m2","sem info",9999,"Tristeza",59,2,1,1,250000,4237.28813559322,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.4292163848877,3969,2.67896461486816,0,0,0,0,0,455
"8803",1428,"Apartamento com 2 Quartos a  Venda, 70m2","Avenida Otto Niemeyer",9999,"Tristeza",70,2,3,1,449000,6414.28571428571,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.014778137207,3969,2.67896461486816,0,0,0,0,0,455
"8804",9751,"Apartamento com 3 Quartos a  Venda, 250m2","Rua Padre Joao Batista Reus",9999,"Tristeza",250,3,5,4,3730000,14920,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,15.1319189071655,3969,2.67896461486816,0,0,1,0,0,455
"8805",8661,"Apartamento com 2 Quartos a  Venda, 64m2","Rua Jose Gomes",327,"Tristeza",64,2,1,2,459000,7171.875,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.0368051528931,3969,2.67896461486816,0,0,0,0,0,455
"8806",2167,"Apartamento com 2 Quartos a  Venda, 56m2","Rua Doutor Pereira Neto",9999,"Tristeza",56,2,2,2,495000,8839.28571428571,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.1123132705688,3969,2.67896461486816,0,0,0,0,0,455
"8807",9924,"Apartamento com  Quarto a  Venda, 39m2","Rua Doutor Pereira Neto",9999,"Tristeza",39,1,1,1,230000,5897.4358974359,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.3458347320557,3969,2.67896461486816,0,0,0,1,0,455
"8808",4166,"Apartamento com 3 Quartos a  Venda, 155m2","Rua Doutor Pereira Neto",9999,"Tristeza",155,3,3,3,1050000,6774.1935483871,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.8643007278442,3969,2.67896461486816,0,0,0,0,0,455
"8809",1645,"Apartamento com 2 Quartos a  Venda, 57m2","sem info",9999,"Tristeza",57,2,1,0,2e+05,3508.77192982456,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.206072807312,3969,2.67896461486816,0,0,0,0,0,455
"8810",5128,"Apartamento com 3 Quartos a  Venda, 96m2","Rua Doutor Dias de Carvalho",9999,"Tristeza",96,3,2,3,720000,7500,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.487006187439,3969,2.67896461486816,0,0,0,0,0,455
"8811",2459,"Apartamento com 2 Quartos a  Venda, 57m2","Rua General Rondon",9999,"Tristeza",57,2,1,1,390000,6842.1052631579,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.8739023208618,3969,2.67896461486816,0,0,0,0,0,455
"8812",9693,"Apartamento com 2 Quartos a  Venda, 71m2","Rua Doutor Pereira Neto",416,"Tristeza",71,2,2,1,614000,8647.88732394366,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.3277502059937,3969,2.67896461486816,0,0,0,0,0,455
"8813",7605,"Apartamento com 3 Quartos a  Venda, 84m2","Rua Jose Gomes",9999,"Tristeza",84,3,2,1,7e+05,8333.33333333333,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.4588356018066,3969,2.67896461486816,0,0,0,0,0,455
"8814",2685,"Apartamento com 2 Quartos a  Venda, 56m2","Rua Cassio de Medeiros",29,"Tristeza",56,2,1,0,150000,2678.57142857143,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,11.9183902740479,3969,2.67896461486816,0,0,0,0,0,455
"8815",7172,"Apartamento com 3 Quartos a  Venda, 104m2","Rua Doutor Mario Totta",9999,"Tristeza",104,3,3,2,1354057,13019.7788461538,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.118616104126,3969,2.67896461486816,0,0,0,0,0,455
"8816",6052,"Apartamento com 3 Quartos a  Venda, 97m2","Rua General Rondon",9999,"Tristeza",97,3,2,2,649900,6700,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.3845739364624,3969,2.67896461486816,0,0,0,0,0,455
"8817",263,"Apartamento com 2 Quartos a  Venda, 90m2","Rua Doutor Barcelos",9999,"Tristeza",90,2,2,2,699000,7766.66666666667,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.4574060440063,3969,2.67896461486816,0,0,0,0,0,455
"8818",3238,"Apartamento com 3 Quartos a  Venda, 89m2","Travessa Nossa Senhora de Lourdes",9999,"Tristeza",89,3,2,2,850000,9550.56179775281,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,13.6529912948608,3969,2.67896461486816,0,0,0,0,0,455
"8819",6081,"Apartamento com 3 Quartos a  Venda, 144m2","Rua Doutor Armando Barbedo",9999,"Tristeza",144,3,3,4,1580000,10972.2222222222,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,14.2729358673096,3969,2.67896461486816,0,0,0,0,0,455
"8820",4411,"Apartamento com 3 Quartos a  Venda, 69m2","sem info",9999,"Vila Ipiranga",69,3,2,1,395000,5724.63768115942,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.8866415023804,3969,2.19611287117004,0,0,0,0,0,116
"8821",8898,"Apartamento com 3 Quartos a  Venda, 109m2","sem info",9999,"Vila Ipiranga",109,3,1,2,946275,8681.42201834862,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,13.7602882385254,3969,2.19611287117004,0,0,0,0,0,116
"8822",6712,"Apartamento com  Quarto a  Venda, 42m2","Rua Cidade de Uberlandia",27,"Vila Ipiranga",42,1,1,1,315000,7500,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.660327911377,3969,2.19611287117004,0,0,0,0,0,116
"8823",1620,"Apartamento com 3 Quartos a  Venda, 65m2","Avenida Dom Claudio Jose Goncalves Ponce de Leao",9999,"Vila Ipiranga",65,3,2,1,327750,5042.30769230769,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.7000064849854,3969,2.19611287117004,0,0,0,0,0,116
"8824",5480,"Apartamento com 3 Quartos a  Venda, 90m2","sem info",9999,"Vila Ipiranga",90,3,2,2,520000,5777.77777777778,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,13.1615839004517,3969,2.19611287117004,0,0,0,0,0,116
"8825",8548,"Apartamento com 3 Quartos a  Venda, 68m2","Avenida Dom Claudio Jose Goncalves Ponce de Leao",240,"Vila Ipiranga",68,3,2,2,430000,6323.52941176471,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.9715404510498,3969,2.19611287117004,0,0,0,0,0,116
"8826",2028,"Apartamento com 2 Quartos a  Venda, 58m2","Rua Domingos Seguezio",143,"Vila Ipiranga",58,2,1,1,342000,5896.55172413793,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.7425661087036,3969,2.19611287117004,0,0,0,0,0,116
"8827",2925,"Apartamento com 2 Quartos a  Venda, 60m2","Rua Alberto Silva",517,"Vila Ipiranga",60,2,1,1,249000,4150,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.4252080917358,3969,2.19611287117004,0,0,0,0,0,116
"8828",2936,"Apartamento com  Quarto a  Venda, 41m2","sem info",9999,"Vila Ipiranga",41,1,1,1,255000,6219.51219512195,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.4490184783936,3969,2.19611287117004,0,0,0,0,0,116
"8829",6415,"Apartamento com 3 Quartos a  Venda, 70m2","Avenida Dom Claudio Jose Goncalves Ponce de Leao",140,"Vila Ipiranga",70,3,1,1,479000,6842.85714285714,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,13.0794563293457,3969,2.19611287117004,0,0,0,0,0,116
"8830",7227,"Apartamento com 3 Quartos a  Venda, 88m2","Rua Vera Cruz",9999,"Vila Ipiranga",88,3,2,2,549000,6238.63636363636,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,13.2158536911011,3969,2.19611287117004,0,0,0,0,0,116
"8831",6901,"Apartamento com  Quarto a  Venda, 42m2","Rua Cidade de Uberlandia",27,"Vila Ipiranga",42,1,1,1,315000,7500,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.660327911377,3969,2.19611287117004,0,0,0,0,0,116
"8832",9423,"Apartamento com  Quarto a  Venda, 43m2","Rua Domingos Seguezio",168,"Vila Ipiranga",43,1,1,0,192000,4465.11627906977,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.1652507781982,3969,2.19611287117004,0,0,0,0,0,116
"8833",5580,"Apartamento com 3 Quartos a  Venda, 66m2","sem info",9999,"Vila Ipiranga",66,3,2,1,410000,6212.12121212121,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.9239120483398,3969,2.19611287117004,0,0,0,0,0,116
"8834",968,"Apartamento com 2 Quartos a  Venda, 56m2","Rua Congo",9999,"Vila Ipiranga",56,2,1,1,295000,5267.85714285714,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.5947303771973,3969,2.19611287117004,0,0,0,0,0,116
"8835",2955,"Apartamento com  Quarto a  Venda, 41m2","sem info",9999,"Vila Ipiranga",41,1,1,1,255000,6219.51219512195,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.4490184783936,3969,2.19611287117004,0,0,0,0,0,116
"8836",2116,"Apartamento com 3 Quartos a  Venda, 68m2","Avenida Dom Claudio Jose Goncalves Ponce de Leao",240,"Vila Ipiranga",68,3,2,1,383000,5632.35294117647,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.8557901382446,3969,2.19611287117004,0,0,0,0,0,116
"8837",2006,"Apartamento com 3 Quartos a  Venda, 69m2","Avenida Dom Claudio Jose Goncalves Ponce de Leao",140,"Vila Ipiranga",69,3,2,1,409000,5927.53623188406,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.9214706420898,3969,2.19611287117004,0,0,0,0,0,116
"8838",9466,"Apartamento com 2 Quartos a  Venda, 58m2","Rua Domingos Seguezio",159,"Vila Ipiranga",58,2,1,1,340000,5862.06896551724,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.7367010116577,3969,2.19611287117004,0,0,0,0,0,116
"8839",9611,"Apartamento com  Quarto a  Venda, 34m2","Rua Gaston Englert",695,"Vila Ipiranga",34,1,1,0,2e+05,5882.35294117647,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.206072807312,3969,2.19611287117004,0,0,0,1,0,116
"8840",1511,"Apartamento com 2 Quartos a  Venda, 58m2","Rua Congo",94,"Vila Ipiranga",58,2,1,1,3e+05,5172.41379310345,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.6115379333496,3969,2.19611287117004,0,0,0,0,0,116
"8841",1131,"Apartamento com  Quarto a  Venda, 42m2","Rua Cipo",625,"Vila Ipiranga",42,1,1,0,175000,4166.66666666667,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.0725412368774,3969,2.19611287117004,0,0,0,0,0,116
"8842",1567,"Apartamento com 3 Quartos a  Venda, 66m2","Avenida Dom Claudio Jose Goncalves Ponce de Leao",240,"Vila Ipiranga",66,3,2,1,450000,6818.18181818182,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,13.0170030593872,3969,2.19611287117004,0,0,0,0,0,116
"8843",9134,"Apartamento com 3 Quartos a  Venda, 92m2","Rua Alberto Silva",9999,"Vila Ipiranga",92,3,3,1,370000,4021.73913043478,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.8212585449219,3969,2.19611287117004,0,0,0,0,0,116
"8844",2548,"Apartamento com 3 Quartos a  Venda, 74m2","Avenida Benno Mentz",9999,"Vila Ipiranga",74,3,2,2,562000,7594.5945945946,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,13.2392568588257,3969,2.19611287117004,0,0,0,0,0,116
"8845",6935,"Apartamento com 3 Quartos a  Venda, 117m2","Rua Alberto Silva",1015,"Vila Ipiranga",117,3,2,2,460000,3931.62393162393,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,13.0389814376831,3969,2.19611287117004,0,0,0,0,0,116
"8846",2873,"Apartamento com 2 Quartos a  Venda, 58m2","sem info",9999,"Vila Ipiranga",58,2,1,0,215000,3706.89655172414,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.2783937454224,3969,2.19611287117004,0,0,0,0,0,116
"8847",4350,"Apartamento com 3 Quartos a  Venda, 69m2","sem info",9999,"Vila Ipiranga",69,3,2,1,395000,5724.63768115942,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.8866415023804,3969,2.19611287117004,0,0,0,0,0,116
"8848",2556,"Apartamento com 3 Quartos a  Venda, 84m2","Rua Aracae",9999,"Vila Ipiranga",84,3,2,2,499000,5940.47619047619,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,13.120361328125,3969,2.19611287117004,0,0,0,0,0,116
"8849",1338,"Apartamento com 3 Quartos a  Venda, 66m2","Avenida Dom Claudio Jose Goncalves Ponce de Leao",9999,"Vila Ipiranga",66,3,2,1,390000,5909.09090909091,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.8739023208618,3969,2.19611287117004,0,0,0,0,0,116
"8850",299,"Apartamento com 3 Quartos a  Venda, 66m2","sem info",9999,"Vila Ipiranga",66,3,2,1,389000,5893.93939393939,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.8713350296021,3969,2.19611287117004,0,0,0,0,0,116
"8851",679,"Apartamento com 2 Quartos a  Venda, 65m2","sem info",9999,"Vila Ipiranga",65,2,2,1,375000,5769.23076923077,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.8346815109253,3969,2.19611287117004,0,0,0,0,0,116
"8852",2674,"Apartamento com 3 Quartos a  Venda, 66m2","sem info",9999,"Vila Ipiranga",66,3,2,1,420000,6363.63636363636,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.9480104446411,3969,2.19611287117004,0,0,0,0,0,116
"8853",7058,"Apartamento com 3 Quartos a  Venda, 90m2","Rua Alberto Silva",43,"Vila Ipiranga",90,3,1,2,8e+05,8888.88888888889,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,13.5923671722412,3969,2.19611287117004,0,0,0,0,0,116
